OBJECTID,Shape,NIB,IdBidang,ls_asal,status_per,kelompok_perubahan,PREDICTED,KECAMATAN,KELURAHAN,TIPEHAK,NIB_1,lb_dpn,letak,s_letak,zonasi,s_zonasi,kls_jln,s_kls_jln,IdBidang_1,ls_tnh,elvasi,s_elvasi,lb_jln,jk_atrs,jk_kolp,jk_kols,CBD,jk_atrp,Shape_Le_1,Shape_Le_2,PREDICTED_1,Shape_Le_3,Shape_Length,Shape_Area,bentuk,s_bentuk
1048,"(96382.64212013512, 756337.6549723528)",3,1048,74.47966181412181,tetap,,8746103.23363,Pekalipan,Pulasaren,Hak Milik,00003,3.74400933329,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,1.0,6924,74.47966181412181,Sama,2.0,3.78,1223.16395851,1570.08239819,2000.80202829,372.114983713,2303.84763839,53.2499245557,53.249924556,8746103.23363,41.0530240067,41.05302400668881,74.47966181412181,,
1049,"(96393.04634418253, 756328.6555941337)",585,1049,178.86128466796174,tetap,,8750938.67368,Pekalipan,Pulasaren,Hak Milik,00585,3.95354645029,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,1.0,6802,178.86128466796174,Sama,2.0,2.08,1234.1780062,1581.09645329,2011.8160834,379.72157749,2314.86168608,48.0139280722,48.0139280721,8750938.67368,82.9028763762,82.90287637616238,178.86128466796174,,
1050,"(96512.55344136481, 756253.6147468975)",939,1050,943.0288432449828,tetap,,9603883.28361,Pekalipan,Pulasaren,Hak Milik,00939,25.60788388,Tusuk Sate,2.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,1.0,7891,943.0288432449828,Sama,2.0,1.64,1283.81456859,1790.07549631,2220.79512642,164.827430091,2166.79264066,135.427129262,135.427129261,9603883.28361,131.093382687,131.0933826872792,943.0288432449828,,
1051,"(96847.22922172955, 756188.9379487663)",582,1051,560.3818823091241,tetap,,1587479.59581,Pekalipan,Pulasaren,Hak Milik,00582,12.0679693727,Hook,4.0,Perumahan Sederhana,2.0,Lokal Primer,3.0,6801,560.3818823091241,Sama,2.0,6.58,812.859357027,2181.4336236,2706.20899668,562.763382432,2195.52426485,82.6837873018,82.6837873021,1587479.59581,114.290560395,114.29056039516806,560.3818823091241,,
1052,"(96522.19809840451, 756238.8539936568)",940,1052,100.04388282346437,tetap,,10306733.8561,Pekalipan,Pulasaren,Hak Milik,00940,33.9243515473,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Setapak,1.0,7892,100.04388282346437,Sama,2.0,1.64,1256.64367074,1794.05473555,2224.77436566,137.656968033,2139.62174281,97.1678566383,97.1678566365,10306733.8561,46.5664494231,46.56644942312937,100.04388282346437,,
1053,"(96334.75805762153, 756327.6403686426)",594,1053,86.99982186810036,tetap,,8841131.53981,Pekalipan,Pulasaren,Hak Milik,00594,6.03601799903,Tusuk Sate,2.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,6804,86.99982186810036,Sama,2.0,13.59,1311.58321715,1504.47851715,1935.19814725,393.798866018,2238.24141434,77.7163740626,77.7163740619,8841131.53981,45.8905807165,45.89058071645245,86.99982186810036,,
1054,"(96339.02259711003, 756301.9962839945)",593,1054,139.07058986566278,tetap,,1438208.07958,Pekalipan,Pulasaren,Hak Milik,00593,7.20929405679,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7202,139.07058986566278,Sama,2.0,1.835478594,1272.76975781,1619.68755758,2050.40718768,377.65054351,2325.82785089,50.9244397847,50.9244397818,1438208.07958,52.3918418543,52.39184185430104,139.07058986566278,,
1055,"(96451.6955161126, 756153.2849165049)",596,1055,222.1660719944245,tetap,,3830701.15742,Pekalipan,Pulasaren,Hak Milik,00596,11.6865504342,Hook,4.0,Perumahan Menengah,3.0,Lokal Setapak,1.0,6805,222.1660719944245,Sama,2.0,3.41,1306.22241034,1744.1770801,2174.8967102,193.952146597,2120.41669906,60.8066754289,60.8066754311,3830701.15742,60.806327947,60.806327946968565,222.1660719944245,,
1056,"(96429.50922715443, 756179.8786378914)",379,1056,34.13593123260343,tetap,,1697215.37359,Pekalipan,Pulasaren,Hak Milik,00379,4.49296825969,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7558,34.13593123260343,Sama,2.0,1.835479,1345.96737578,1734.14231313,2164.86194323,233.696037875,2160.1616645,24.8443486436,24.8443486473,1697215.37359,24.5493642965,24.54936429648381,34.13593123260343,,
1057,"(96342.16113828305, 756283.4403100193)",598,1057,203.76195243602126,tetap,,1541757.75045,Pekalipan,Pulasaren,Hak Milik,00598,10.8000259749,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7214,203.76195243602126,Sama,2.0,1.835479,1322.9655184,1669.88157523,2100.60120533,351.821676173,2299.99816165,65.3532768404,65.3532768437,1541757.75045,60.9592794715,60.959279471487534,203.76195243602126,,
1058,"(96352.8040203969, 756284.2453401968)",599,1058,201.88244449655213,tetap,,1532692.07352,Pekalipan,Pulasaren,Hak Milik,00599,10.8000364681,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7215,201.88244449655213,Sama,2.0,1.835479,1315.21895006,1662.13496367,2092.85459377,344.075064614,2292.25159331,64.8566077236,64.8566077299,1532692.07352,59.6655165996,59.66551659957216,201.88244449655213,,
1059,"(96363.05301619368, 756284.7817615103)",600,1059,203.52982400459527,tetap,,1462519.25714,Pekalipan,Pulasaren,Hak Milik,00600,5.03594429936,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7216,203.52982400459527,Sama,2.0,3.78,1275.39965162,1622.31668001,2053.03631011,335.1051023,2283.28162064,65.3697034772,65.3697034764,1462519.25714,61.0910543441,61.09105434406219,203.52982400459527,,
1060,"(96354.56481840501, 756303.7890955075)",601,1060,431.44402160268453,tetap,,1425421.7961,Pekalipan,Pulasaren,Hak Milik,00601,13.3463935223,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7217,431.44402160268453,Sama,2.0,3.78,1262.07494276,1608.99262849,2039.71225859,358.921565394,2307.09870578,64.3182236097,64.3182236116,1425421.7961,93.6670219868,93.66702198682499,431.44402160268453,,
1061,"(96449.29048426007, 756351.2488485002)",605,1061,75.88873971223029,tetap,,8616655.03212,Pekalipan,Pulasaren,Hak Guna Bangunan,00605,7.90005395703,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,7227,75.88873971223029,Sama,2.0,13.59,1134.0148388,1636.20634694,2066.92597705,327.148637584,2329.11919834,35.9359341083,35.9359341102,8616655.03212,34.8189520269,34.81895202693347,75.88873971223029,,
1062,"(97029.25111502665, 756328.234814301)",603,1062,458.8302040016455,tetap,,3383045.22196,Pekalipan,Pulasaren,Hak Milik,00603,18.9023320594,Normal,3.0,Perumahan Menengah,3.0,Lokal Primer,1.0,6813,458.8302040016455,Sama,2.0,1.835479,637.492932673,2054.08212748,2783.45454497,614.356007322,2170.20798089,86.5883797206,86.5883797235,3383045.22196,86.5890801934,86.58908019336516,458.8302040016455,,
1063,"(97008.18273660152, 756335.8434357906)",602,1063,1196.7234620153451,tetap,,3437566.14743,Pekalipan,Pulasaren,Hak Milik,00602,10.2122178321,Normal,3.0,Perumahan Menengah,3.0,Lokal Primer,1.0,6812,1196.7234620153451,Sama,2.0,1.835479,650.348126319,2066.93758985,2796.31000734,627.211469688,2199.14391814,178.527255789,178.527255787,3437566.14743,178.526473747,178.52647374747488,1196.7234620153451,,
1064,"(96996.08687565016, 756215.8547607266)",607,1064,100.24162392301437,tetap,,1504503.5084,Pekalipan,Pulasaren,Hak Milik,00607,5.01144674459,Normal,3.0,Perumahan Sederhana,2.0,Lokal Primer,1.0,7228,100.24162392301437,Sama,2.0,1.835479,1808.00355497,1606.7609322,2037.4805623,496.081281071,1788.99956581,45.3329091151,45.3329091153,1504503.5084,49.4763475139,49.4763475139452,100.24162392301437,,
1065,"(96421.65309393601, 756180.7772556276)",622,1065,61.38375638326649,tetap,,1696180.33028,Pekalipan,Pulasaren,Hak Milik,00622,4.66898433624,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7231,61.38375638326649,Sama,2.0,1.835479,1354.19914527,1733.69636052,2164.41599063,241.927643932,2168.393434,34.6795116778,34.6795116797,1696180.33028,34.5398404854,34.53984048542917,61.38375638326649,,
1066,"(96371.66069795386, 756167.1852889049)",624,1066,142.24894139362786,tetap,,1466338.27119,Pekalipan,Pulasaren,Hak Milik,00624,9.07871434156,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6824,142.24894139362786,Sama,2.0,1.835479,1404.71142975,1640.46347864,2071.18310874,292.437808678,2187.87894983,54.1933555504,54.1933555469,1466338.27119,53.9069506273,53.90695062730068,142.24894139362786,,
1067,"(96552.80008950576, 756295.0127572822)",623,1067,68.29218737213634,tetap,,1552917.83792,Pekalipan,Pulasaren,Hak Milik,00623,4.42995261045,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6821,68.29218737213634,Sama,2.0,0.81,1122.3204188,1899.11958605,2329.83921615,163.091012798,2281.41053929,31.4577958512,31.4577958513,1552917.83792,35.5689462434,35.568946243434965,68.29218737213634,,
1068,"(96489.05722516263, 756206.3889756529)",627,1068,58.6512784439665,tetap,,1814835.48318,Pekalipan,Pulasaren,Hak Milik,00627,6.82262546732,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7238,58.6512784439665,Sama,2.0,0.8,1300.5333963,1792.54364556,2223.26327566,157.311978804,2159.27730304,40.7533890536,40.7533890585,1814835.48318,31.5225122722,31.5225122721674,58.6512784439665,,
1069,"(96528.02696659714, 755886.058428875)",941,1069,19.631750066589827,tetap,,1470368.34941,Pekalipan,Pulasaren,Hak Milik,00941,4.35003713233,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7894,19.631750066589827,Sama,2.0,1.835479,1428.53973555,1866.21398237,2107.49849841,511.107893208,1813.47943775,22.7428661115,22.7428661199,1470368.34941,20.0000442062,20.000044206242272,19.631750066589827,,
1070,"(96525.63763543621, 755889.5163476792)",942,1070,17.06000902302102,tetap,,1470934.38947,Pekalipan,Pulasaren,Hak Milik,00942,4.59996719235,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7831,17.06000902302102,Sama,2.0,1.835479,1431.17596915,1868.85014523,2110.13466127,513.744056071,1816.11567136,14.6567433287,14.656743328,1470934.38947,16.5647697554,16.564769755387623,17.06000902302102,,
1071,"(96536.94524744629, 756365.3378066305)",679,1071,110.338989635932,tetap,,8445470.02471,Pekalipan,Pulasaren,Hak Milik,00679,5.03545873304,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,7262,110.338989635932,Sama,2.0,13.59,1043.9919386,1727.24229038,2157.96192048,268.105452632,2313.98562396,43.7107522585,43.71075226,8445470.02471,47.019137193,47.019137192984864,110.338989635932,,
1072,"(96741.61926403886, 756386.5837197701)",1672,1072,188.96484638529228,tetap,,0.0,Pekalipan,Pulasaren,Hak Milik,01672,0.0,Normal,0.0,Perdagangan dan Jasa Kelas 1,0.0,Lokal Sekunder,2.0,0,188.96484638529228,Sama,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.449069045,62.44906904503886,188.96484638529228,,
1073,"(96554.57482304881, 756104.4897231128)",912,1073,116.2177233379386,tetap,,1465030.69872,Pekalipan,Pulasaren,Hak Milik,00912,7.78016485462,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7093,116.2177233379386,Sama,2.0,1.835479,1163.14616066,1888.75306639,2319.47269649,185.25537177,2021.89006739,56.68641047,56.6864104701,1465030.69872,58.0909304061,58.090930406086734,116.2177233379386,,
1074,"(96239.7856057535, 756192.1397678965)",905,1074,24.65104065442853,tetap,,1500800.5303,Pekalipan,Pulasaren,Hak Milik,00905,11.7458637853,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7080,24.65104065442853,Sama,2.0,1.835478594,1673.78459621,1472.54646368,1903.26609378,361.866812548,1982.03409156,35.8509259396,35.8509259385,1500800.5303,20.0108697647,20.010869764724344,24.65104065442853,,
1075,"(96747.90539245744, 756386.1473760325)",1671,1075,104.24818342048336,tetap,,0.0,Pekalipan,Pulasaren,Hak Milik,01671,0.0,Normal,0.0,Perdagangan dan Jasa Kelas 1,0.0,Lokal Primer,3.0,0,104.24818342048336,Sama,0.0,13.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0566502795,57.05665027946663,104.24818342048336,,
1076,"(96326.42816907028, 756235.7618864408)",904,1076,100.46504598158464,tetap,,1496878.47781,Pekalipan,Pulasaren,Hak Milik,00904,5.30844721977,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7192,100.46504598158464,Sama,2.0,1.835478594,1392.39282652,1583.20046202,2013.92009212,423.031370688,2316.96593279,58.6153143672,58.6153143663,1496878.47781,58.4741016775,58.47410167750619,100.46504598158464,,
1077,"(96278.2721898243, 756313.3158844078)",910,1077,90.75913095758058,tetap,,8902475.07844,Pekalipan,Pulasaren,Hak Milik,00910,4.2440858255,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,1.0,7729,90.75913095758058,Sama,2.0,1.835478594,1313.7357545,1506.63121835,1937.35084845,395.951567215,2240.39395169,57.5956601314,57.5956601301,8902475.07844,51.8727150289,51.872715028869365,90.75913095758058,,
1078,"(96367.53040429216, 756329.2906622008)",721,1078,177.8458669565899,tetap,,1403573.5461,Pekalipan,Pulasaren,Hak Milik,00721,4.50803033235,Hook,4.0,Perumahan Sederhana,2.0,Lokal Primer,1.0,6794,177.8458669565899,Sama,2.0,3.78,1539.84853464,1462.76663873,1893.48626883,352.086987605,2136.47119753,57.2254118111,57.2254118099,1403573.5461,64.4298077476,64.42980774758453,177.8458669565899,,
1079,"(96362.98600642142, 756178.0215735948)",908,1079,72.79381924292261,tetap,,1457429.39859,Pekalipan,Pulasaren,Hak Milik,00908,3.10001619643,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7083,72.79381924292261,Sama,2.0,1.835479,1419.55476281,1633.76079915,2064.48042925,311.109643289,2209.7994409,39.2291707144,39.2291707152,1457429.39859,39.2940711216,39.29407112155894,72.79381924292261,,
1080,"(96793.5195438337, 756268.8371943379)",989,1080,196.35023146424356,tetap,,1355897.49554,Pekalipan,Pulasaren,Kosong,00989,13.6086045268,Tusuk Sate,2.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7767,196.35023146424356,Sama,2.0,1.85,938.972829197,2100.39853629,2531.1181664,547.710033729,2319.71895884,62.3941541948,62.3941541943,1355897.49554,56.3498746508,56.34987465081465,196.35023146424356,,
1081,"(96419.28131257887, 755818.9691777087)",683,1081,81.99333949261313,tetap,,5166240.77488,Pekalipan,Pulasaren,Hak Milik,00683,8.0000021025,Normal,3.0,Perumahan Mewah,4.0,Lokal Setapak,1.0,7267,81.99333949261313,Sama,2.0,1.52,1542.51904938,1645.27971128,1886.56422732,625.083326964,1622.08029951,35.9999062029,35.9999062029,5166240.77488,36.5378294804,36.53782948037491,81.99333949261313,,
1082,"(96792.13324882323, 756257.9634940166)",991,1082,113.64788593292815,tetap,,1488214.83357,Pekalipan,Pulasaren,Hak Milik,00991,5.10413546101,Tusuk Sate,2.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7772,113.64788593292815,Sama,2.0,1.835479,1019.94578782,2105.17507158,2535.89470168,472.090088288,2244.23739572,51.0945925356,51.0945925392,1488214.83357,48.4692628243,48.46926282425173,113.64788593292815,,
1083,"(96755.54179756143, 756298.7930444656)",988,1083,244.24097510364865,tetap,,1200910.79243,Pekalipan,Pulasaren,Hak Milik,00988,11.8262370692,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7741,244.24097510364865,Sama,2.0,1.85,979.717860802,2035.19955091,2465.91918101,482.511048344,2274.46913247,69.3004600864,69.3004600862,1200910.79243,68.7428926064,68.74289260639478,244.24097510364865,,
1084,"(96790.55619569255, 756251.3472855453)",990,1084,138.7309705758846,tetap,,1485162.41604,Pekalipan,Pulasaren,Hak Milik,00990,5.56762504791,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7773,138.7309705758846,Sama,2.0,1.835479,1013.96448446,2111.4816559,2542.201286,466.109029768,2238.25609236,51.9706221366,51.9706221387,1485162.41604,53.749389611,53.74938961103243,138.7309705758846,,
1085,"(96566.36936205282, 756344.4946760318)",1668,1085,70.80829810589753,tetap,,0.0,Pekalipan,Pulasaren,Hak Milik,01668,0.0,Normal,0.0,Perumahan Sederhana,0.0,Lokal Setapak,1.0,0,70.80829810589753,Sama,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4866835518,39.486683551764244,70.80829810589753,,
1086,"(96561.64662271291, 756344.2244406069)",1667,1086,71.48688285490951,tetap,,0.0,Pekalipan,Pulasaren,Hak Milik,01667,0.0,Normal,0.0,Perumahan Sederhana,0.0,Lokal Setapak,1.0,0,71.48688285490951,Sama,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6756552084,39.675655208433824,71.48688285490951,,
1087,"(96536.56278987614, 756161.2773101565)",1152,1087,68.33181680305168,tetap,,2694818.02512,Pekalipan,Pulasaren,Hak Milik,01152,3.99520006507,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7913,68.33181680305168,Sama,2.0,3.41,1229.26665331,1835.51098324,2266.23061334,107.085370759,2088.01056005,39.6614947788,39.6614947791,2694818.02512,41.6945319671,41.6945319670791,68.33181680305168,,
1088,"(96604.94037343595, 756376.1211380087)",945,1088,149.37050835381646,tetap,,8364366.40389,Pekalipan,Pulasaren,Hak Milik,00945,11.0481966172,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,7573,149.37050835381646,Sama,2.0,13.59,973.37095357,1794.39008109,2225.1097112,241.701578532,2360.02333913,55.8285074219,55.8285074197,8364366.40389,55.5334972113,55.53349721131228,149.37050835381646,,
1089,"(96604.22721452876, 756367.3023341418)",946,1089,121.51534779177183,tetap,,10969129.7742,Pekalipan,Pulasaren,Hak Milik,00946,6.56322256026,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Setapak,1.0,7833,121.51534779177183,Sama,2.0,1.31,1026.1691377,1802.97193127,2233.69156137,202.863349053,2321.18359544,53.7064271792,53.7064271807,10969129.7742,50.4522029252,50.45220292518185,121.51534779177183,,
1090,"(96606.26311011834, 756359.2424958962)",947,1090,123.7844657858045,tetap,,1310639.18619,Pekalipan,Pulasaren,Hak Milik,00947,8.04987493943,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7834,123.7844657858045,Sama,2.0,1.31,1034.2722133,1811.07481666,2241.79444676,196.922403031,2315.24241154,46.1924519778,46.1924519799,1310639.18619,46.5584765087,46.558476508721846,123.7844657858045,,
1091,"(96454.47098898684, 756260.6246121727)",944,1091,186.87787733434456,tetap,,2427996.8471,Pekalipan,Pulasaren,Hak Guna Bangunan,00944,6.30220520516,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7832,186.87787733434456,Sama,2.0,1.64,1338.0418019,1719.07487231,2149.79450241,219.052645302,2221.01987398,51.9042730528,51.904273058,2427996.8471,58.6180822667,58.61808226672657,186.87787733434456,,
1092,"(96783.13536855626, 756173.7608715208)",949,1092,565.6526758917868,tetap,,4035812.11274,Pekalipan,Pulasaren,Hak Milik,00949,9.23391296544,Tusuk Sate,2.0,Perumahan Menengah,3.0,Lokal Primer,1.0,7897,565.6526758917868,Sama,2.0,1.835479,932.952035594,2166.74492553,2545.02361341,392.740738197,2164.88562457,115.560372119,115.560372115,4035812.11274,114.273818695,114.27381869475433,565.6526758917868,,
1093,"(96327.04193149404, 756245.3773380242)",950,1093,62.40417923850397,tetap,,1486793.69212,Pekalipan,Pulasaren,Hak Milik,00950,3.29232965034,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7835,62.40417923850397,Sama,2.0,1.835478594,1387.54782957,1580.44069635,2011.16032645,431.669999937,2314.20602675,30.024775868,30.0247758709,1486793.69212,32.0807533244,32.08075332441553,62.40417923850397,,
1094,"(96839.49396546415, 756290.8541672428)",1024,1094,387.00257561959927,tetap,,1301453.05101,Pekalipan,Pulasaren,Hak Guna Bangunan,01024,17.939644118,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7766,387.00257561959927,Sama,2.0,1.85,894.182854483,2133.85498443,2582.24044983,574.275332287,2274.92898413,78.0499084784,78.0499084802,1301453.05101,78.887700603,78.88770060302322,387.00257561959927,,
1095,"(96962.18819871613, 756392.4315847232)",1040,1095,1005.8791889462806,tetap,,7615197.47645,Pekalipan,Pulasaren,Hak Guna Bangunan,01040,18.4193772231,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,7745,1005.8791889462806,Sama,2.0,13.59,636.525227548,1993.44448415,2602.96336965,433.864832001,2385.76057519,146.491297911,146.491297911,7615197.47645,147.553023719,147.55302371943566,1005.8791889462806,,
1096,"(96994.05450803752, 756404.8272397155)",1052,1096,544.2049730393444,tetap,,7473771.80745,Pekalipan,Pulasaren,Hak Guna Bangunan,01052,15.4504820493,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,7744,544.2049730393444,Sama,2.0,13.59,594.351770943,2010.94260954,2627.14033348,458.041795833,2343.58711858,99.9406398495,99.9406398484,7473771.80745,100.732400261,100.73240026050709,544.2049730393444,,
1097,"(96851.78139022205, 756309.7501473041)",1048,1097,115.51945915927969,tetap,,1018343.78225,Pekalipan,Pulasaren,Hak Guna Bangunan,01048,8.03934481279,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7765,115.51945915927969,Sama,2.0,3.66,836.535847095,2076.20978776,2600.98516084,516.630135614,2294.30862632,44.8449317776,44.8449317755,1018343.78225,45.4999924689,45.499992468931175,115.51945915927969,,
1098,"(97000.64975138208, 756388.956907201)",1051,1098,838.1045281119581,tetap,,7477160.10002,Pekalipan,Pulasaren,Hak Milik,01051,9.63348410731,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,7743,838.1045281119581,Sama,2.0,13.59,619.693848181,2036.28465575,2765.65707324,596.558535596,2251.62423052,174.740049515,174.740049511,7477160.10002,176.930345954,176.93034595380183,838.1045281119581,,
1099,"(96927.95083795041, 756403.1219294457)",1059,1099,725.3906568675349,tetap,,7710494.62665,Pekalipan,Pulasaren,Hak Guna Bangunan,01059,27.2005476677,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,7746,725.3906568675349,Sama,2.0,13.59,655.607069363,1953.66997216,2555.90611236,394.090320012,2404.842417,109.515893615,109.51589361,7710494.62665,111.741490523,111.74149052263903,725.3906568675349,,
1100,"(96978.71698710987, 756397.4788746135)",1045,1100,654.9611729498997,tetap,,7545840.66702,Pekalipan,Pulasaren,Hak Guna Bangunan,01045,13.3603485707,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,7742,654.9611729498997,Sama,2.0,13.59,616.727348146,2007.82056771,2617.33945321,448.240915558,2365.96269578,128.030988103,128.030988109,7545840.66702,128.087729187,128.08772918653045,654.9611729498997,,
1101,"(96736.0009253311, 756353.8890185861)",1039,1101,210.68186955637023,tetap,,2343302.39605,Pekalipan,Pulasaren,Hak Milik,01039,10.221537926,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7740,210.68186955637023,Sama,2.0,1.835478594,966.770457248,2022.25253937,2452.97216947,444.042157879,2216.18864876,49.9527932018,49.9527932018,2343302.39605,58.2232364862,58.22323648621862,210.68186955637023,,
1102,"(96747.02881002708, 756354.633057886)",1038,1102,55.25315130931559,tetap,,2321722.16016,Pekalipan,Pulasaren,Hak Milik,01038,12.7246033261,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7739,55.25315130931559,Sama,2.0,1.835478594,952.964406973,2008.44683415,2439.16646425,455.758331587,2228.3046099,57.3505342833,57.350534287,2321722.16016,30.7186058896,30.71860588955894,55.25315130931559,,
1103,"(96791.52122941561, 756315.9015784336)",1060,1103,211.00031415741307,tetap,,1128895.66594,Pekalipan,Pulasaren,Hak Guna Bangunan,01060,6.56611278063,Tusuk Sate,2.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7762,211.00031415741307,Sama,2.0,1.85,974.201364797,2066.57713848,2497.29676858,513.888635911,2305.84777568,60.3160327008,60.3160327028,1128895.66594,61.2821054179,61.2821054178881,211.00031415741307,,
1104,"(96527.62588526003, 756342.2540087454)",1081,1104,122.52680213355002,tetap,,9459385.80269,Pekalipan,Pulasaren,Kosong,01081,6.37780761199,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,6816,122.52680213355002,Sama,2.0,12.785432656,1127.46730008,1735.82817104,2166.54780114,240.093876462,2242.06137191,83.8523156672,83.8523156676,9459385.80269,55.7007908668,55.70079086684556,122.52680213355002,,
1105,"(96532.09737187462, 756363.8014354482)",1082,1105,49.35055544949314,tetap,,8450366.37581,Pekalipan,Pulasaren,Kosong,01082,3.3444979798,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,6815,49.35055544949314,Sama,2.0,13.59,1049.48552047,1723.94107848,2154.66070858,273.598990171,2310.68434305,78.0069386611,78.0069386631,8450366.37581,35.8040419815,35.80404198146462,49.35055544949314,,
1106,"(96756.58274836541, 756351.064076656)",1076,1106,49.30421326577929,tetap,,2272380.11484,Pekalipan,Pulasaren,Kosong,01076,19.5411817202,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6810,49.30421326577929,Sama,2.0,1.835478594,925.793015698,1981.27613271,2411.99576281,428.587630144,2320.92525355,318.500178117,318.500178119,2272380.11484,87.5399766667,87.53997666667556,49.30421326577929,,
1107,"(96492.2359096516, 756349.2488311367)",1083,1107,430.2006405677494,tetap,,9389383.26702,Pekalipan,Pulasaren,Kosong,01083,9.81902863044,Hook,4.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,7233,430.2006405677494,Sama,2.0,12.785432656,1110.73578089,1719.09704226,2149.81667236,240.432809842,2242.40061253,253.345033853,253.345033858,9389383.26702,96.7918396284,96.79183962841712,430.2006405677494,,
1108,"(96506.22544435399, 756189.6220017503)",1086,1108,63.29038119075599,tetap,,1819585.24804,Pekalipan,Pulasaren,Kosong,01086,4.88055138238,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7235,63.29038119075599,Sama,2.0,1.835479,1274.87453504,1813.60085135,2244.32048145,152.691744398,2133.61844178,86.1278337821,86.1278337879,1819585.24804,32.0314779771,32.03147797711066,63.29038119075599,,
1109,"(96511.26715011161, 755840.2353856887)",1110,1109,180.55743468692458,tetap,,5275736.41038,Pekalipan,Pulasaren,Kosong,01110,12.6976505621,Normal,3.0,Perumahan Mewah,4.0,Lokal Setapak,1.0,7222,180.55743468692458,Sama,2.0,1.835478594,1442.0319448,1751.77500545,1993.05952148,524.59965492,1699.03676424,54.6026121009,54.6026121041,5275736.41038,54.2716420234,54.27164202344518,180.55743468692458,,
